WindSpeed,WindDirection,WaveCondition,Tension,Vessel,Berth,MC,ML
30.0,SSW,,133,210k,Berth 02,MC1,Aft Spring
30.0,SW,,140,210k,Berth 02,MC1,Aft Spring
30.0,WSW,,107,210k,Berth 02,MC1,Aft Spring
30.0,W,,94,210k,Berth 02,MC1,Aft Spring
30.0,WNW,,66,210k,Berth 02,MC1,Aft Spring
30.0,NW,,58,210k,Berth 02,MC1,Aft Spring
30.0,NNW,,53,210k,Berth 02,MC1,Aft Spring
20.0,N,,51,210k,Berth 02,MC1,Aft Spring
20.0,NNE,,53,210k,Berth 02,MC1,Aft Spring
20.0,NE,,51,210k,Berth 02,MC1,Aft Spring
20.0,ENE,,58,210k,Berth 02,MC1,Aft Spring
20.0,E,,61,210k,Berth 02,MC1,Aft Spring
20.0,ESE,,91,210k,Berth 02,MC1,Aft Spring
20.0,SE,,121,210k,Berth 02,MC1,Aft Spring
20.0,SSE,,140,210k,Berth 02,MC1,Aft Spring
20.0,S,,123,210k,Berth 02,MC1,Aft Spring
20.0,SSW,,111,210k,Berth 02,MC1,Aft Spring
20.0,SW,,97,210k,Berth 02,MC1,Aft Spring
20.0,WSW,,92,210k,Berth 02,MC1,Aft Spring
20.0,W,,86,210k,Berth 02,MC1,Aft Spring
20.0,WNW,,71,210k,Berth 02,MC1,Aft Spring
20.0,NW,,64,210k,Berth 02,MC1,Aft Spring
20.0,NNW,,62,210k,Berth 02,MC1,Aft Spring
20.0,NE,1,95,210k,Berth 02,MC1,Aft Spring
20.0,NE,2,50,210k,Berth 02,MC1,Aft Spring
20.0,NE,3,56,210k,Berth 02,MC1,Aft Spring
20.0,NE,4,57,210k,Berth 02,MC1,Aft Spring
20.0,NE,5,68,210k,Berth 02,MC1,Aft Spring
20.0,NE,6,86,210k,Berth 02,MC1,Aft Spring
20.0,NE,7,85,210k,Berth 02,MC1,Aft Spring
9.0,E,8,86,210k,Berth 02,MC1,Aft Spring
9.0,E,9,109,210k,Berth 02,MC1,Aft Spring
9.0,E,10,122,210k,Berth 02,MC1,Aft Spring
30.0,N,,76,210k,Berth 02,MC1,Stern
30.0,NNE,,80,210k,Berth 02,MC1,Stern
30.0,NE,,81,210k,Berth 02,MC1,Stern
30.0,ENE,,77,210k,Berth 02,MC1,Stern
30.0,E,,112,210k,Berth 02,MC1,Stern
30.0,ESE,,240,210k,Berth 02,MC1,Stern
30.0,SE,,341,210k,Berth 02,MC1,Stern
30.0,SSE,,388,210k,Berth 02,MC1,Stern
30.0,S,,385,210k,Berth 02,MC1,Stern
30.0,SSW,,340,210k,Berth 02,MC1,Stern
30.0,SW,,286,210k,Berth 02,MC1,Stern
30.0,WSW,,152,210k,Berth 02,MC1,Stern
30.0,W,,97,210k,Berth 02,MC1,Stern
30.0,WNW,,79,210k,Berth 02,MC1,Stern
30.0,NW,,83,210k,Berth 02,MC1,Stern
30.0,NNW,,79,210k,Berth 02,MC1,Stern
20.0,N,,80,210k,Berth 02,MC1,Stern
20.0,NNE,,82,210k,Berth 02,MC1,Stern
20.0,NE,,81,210k,Berth 02,MC1,Stern
20.0,ENE,,89,210k,Berth 02,MC1,Stern
20.0,E,,105,210k,Berth 02,MC1,Stern
20.0,ESE,,145,210k,Berth 02,MC1,Stern
20.0,SE,,182,210k,Berth 02,MC1,Stern
20.0,SSE,,199,210k,Berth 02,MC1,Stern
20.0,S,,178,210k,Berth 02,MC1,Stern
20.0,SSW,,168,210k,Berth 02,MC1,Stern
20.0,SW,,140,210k,Berth 02,MC1,Stern
20.0,WSW,,109,210k,Berth 02,MC1,Stern
20.0,W,,107,210k,Berth 02,MC1,Stern
20.0,WNW,,101,210k,Berth 02,MC1,Stern
20.0,NW,,100,210k,Berth 02,MC1,Stern
20.0,NNW,,91,210k,Berth 02,MC1,Stern
20.0,NE,1,180,210k,Berth 02,MC1,Stern
20.0,NE,2,82,210k,Berth 02,MC1,Stern
20.0,NE,3,100,210k,Berth 02,MC1,Stern
20.0,NE,4,97,210k,Berth 02,MC1,Stern
20.0,NE,5,133,210k,Berth 02,MC1,Stern
20.0,NE,6,165,210k,Berth 02,MC1,Stern
20.0,NE,7,164,210k,Berth 02,MC1,Stern
9.0,E,8,146,210k,Berth 02,MC1,Stern
9.0,E,9,197,210k,Berth 02,MC1,Stern
9.0,E,10,211,210k,Berth 02,MC1,Stern
30.0,N,,110,210k,Berth 02,MC2,Bow
30.0,NNE,,135,210k,Berth 02,MC2,Bow
30.0,NE,,116,210k,Berth 02,MC2,Bow
30.0,ENE,,95,210k,Berth 02,MC2,Bow
30.0,E,,111,210k,Berth 02,MC2,Bow
30.0,ESE,,139,210k,Berth 02,MC2,Bow
30.0,SE,,233,210k,Berth 02,MC2,Bow
30.0,SSE,,337,210k,Berth 02,MC2,Bow
30.0,S,,341,210k,Berth 02,MC2,Bow
30.0,SSW,,346,210k,Berth 02,MC2,Bow
30.0,SW,,306,210k,Berth 02,MC2,Bow
30.0,WSW,,186,210k,Berth 02,MC2,Bow
30.0,W,,127,210k,Berth 02,MC2,Bow
30.0,WNW,,120,210k,Berth 02,MC2,Bow
30.0,NW,,97,210k,Berth 02,MC2,Bow
30.0,NNW,,109,210k,Berth 02,MC2,Bow
20.0,N,,82,210k,Berth 02,MC2,Bow
20.0,NNE,,78,210k,Berth 02,MC2,Bow
20.0,NE,,85,210k,Berth 02,MC2,Bow
20.0,ENE,,82,210k,Berth 02,MC2,Bow
20.0,E,,98,210k,Berth 02,MC2,Bow
20.0,ESE,,143,210k,Berth 02,MC2,Bow
20.0,SE,,163,210k,Berth 02,MC2,Bow
20.0,SSE,,193,210k,Berth 02,MC2,Bow
20.0,S,,177,210k,Berth 02,MC2,Bow
20.0,SSW,,146,210k,Berth 02,MC2,Bow
20.0,SW,,135,210k,Berth 02,MC2,Bow
20.0,WSW,,98,210k,Berth 02,MC2,Bow
20.0,W,,115,210k,Berth 02,MC2,Bow
20.0,WNW,,97,210k,Berth 02,MC2,Bow
20.0,NW,,97,210k,Berth 02,MC2,Bow
20.0,NNW,,79,210k,Berth 02,MC2,Bow
20.0,NE,1,209,210k,Berth 02,MC2,Bow
20.0,NE,2,93,210k,Berth 02,MC2,Bow
20.0,NE,3,139,210k,Berth 02,MC2,Bow
20.0,NE,4,127,210k,Berth 02,MC2,Bow
20.0,NE,5,160,210k,Berth 02,MC2,Bow
20.0,NE,6,179,210k,Berth 02,MC2,Bow
20.0,NE,7,208,210k,Berth 02,MC2,Bow
9.0,E,8,142,210k,Berth 02,MC2,Bow
9.0,E,9,198,210k,Berth 02,MC2,Bow
9.0,E,10,253,210k,Berth 02,MC2,Bow
30.0,N,,67,210k,Berth 02,MC2,Fwd Spring
30.0,NNE,,88,210k,Berth 02,MC2,Fwd Spring
30.0,NE,,96,210k,Berth 02,MC2,Fwd Spring
30.0,ENE,,97,210k,Berth 02,MC2,Fwd Spring
30.0,E,,109,210k,Berth 02,MC2,Fwd Spring
30.0,ESE,,97,210k,Berth 02,MC2,Fwd Spring
30.0,SE,,116,210k,Berth 02,MC2,Fwd Spring
30.0,SSE,,180,210k,Berth 02,MC2,Fwd Spring
30.0,S,,192,210k,Berth 02,MC2,Fwd Spring
30.0,SSW,,145,210k,Berth 02,MC2,Fwd Spring
30.0,SW,,169,210k,Berth 02,MC2,Fwd Spring
30.0,WSW,,104,210k,Berth 02,MC2,Fwd Spring
30.0,W,,61,210k,Berth 02,MC2,Fwd Spring
30.0,WNW,,60,210k,Berth 02,MC2,Fwd Spring
30.0,NW,,54,210k,Berth 02,MC2,Fwd Spring
30.0,NNW,,63,210k,Berth 02,MC2,Fwd Spring
20.0,N,,52,210k,Berth 02,MC2,Fwd Spring
20.0,NNE,,47,210k,Berth 02,MC2,Fwd Spring
20.0,NE,,51,210k,Berth 02,MC2,Fwd Spring
20.0,ENE,,51,210k,Berth 02,MC2,Fwd Spring
20.0,E,,58,210k,Berth 02,MC2,Fwd Spring
20.0,ESE,,87,210k,Berth 02,MC2,Fwd Spring
20.0,SE,,109,210k,Berth 02,MC2,Fwd Spring
20.0,SSE,,122,210k,Berth 02,MC2,Fwd Spring
20.0,S,,105,210k,Berth 02,MC2,Fwd Spring
20.0,SSW,,88,210k,Berth 02,MC2,Fwd Spring
20.0,SW,,85,210k,Berth 02,MC2,Fwd Spring
20.0,WSW,,82,210k,Berth 02,MC2,Fwd Spring
20.0,W,,75,210k,Berth 02,MC2,Fwd Spring
20.0,WNW,,65,210k,Berth 02,MC2,Fwd Spring
20.0,NW,,60,210k,Berth 02,MC2,Fwd Spring
20.0,NNW,,53,210k,Berth 02,MC2,Fwd Spring
20.0,NE,1,191,210k,Berth 02,MC2,Fwd Spring
20.0,NE,2,78,210k,Berth 02,MC2,Fwd Spring
20.0,NE,3,90,210k,Berth 02,MC2,Fwd Spring
20.0,NE,4,100,210k,Berth 02,MC2,Fwd Spring
20.0,NE,5,115,210k,Berth 02,MC2,Fwd Spring
20.0,NE,6,124,210k,Berth 02,MC2,Fwd Spring
20.0,NE,7,165,210k,Berth 02,MC2,Fwd Spring
9.0,E,8,119,210k,Berth 02,MC2,Fwd Spring
9.0,E,9,170,210k,Berth 02,MC2,Fwd Spring
9.0,E,10,195,210k,Berth 02,MC2,Fwd Spring
30.0,N,,46,210k,Berth 02,MC2,Aft Spring
30.0,NNE,,41,210k,Berth 02,MC2,Aft Spring
30.0,NE,,39,210k,Berth 02,MC2,Aft Spring
30.0,ENE,,38,210k,Berth 02,MC2,Aft Spring
30.0,E,,51,210k,Berth 02,MC2,Aft Spring
30.0,ESE,,120,210k,Berth 02,MC2,Aft Spring
30.0,SE,,167,210k,Berth 02,MC2,Aft Spring
30.0,SSE,,193,210k,Berth 02,MC2,Aft Spring
30.0,S,,175,210k,Berth 02,MC2,Aft Spring
30.0,SSW,,116,210k,Berth 02,MC2,Aft Spring
30.0,SW,,123,210k,Berth 02,MC2,Aft Spring
30.0,WSW,,95,210k,Berth 02,MC2,Aft Spring
30.0,W,,91,210k,Berth 02,MC2,Aft Spring
30.0,WNW,,71,210k,Berth 02,MC2,Aft Spring
30.0,NW,,54,210k,Berth 02,MC2,Aft Spring
30.0,NNW,,52,210k,Berth 02,MC2,Aft Spring
20.0,N,,77,210k,Berth 02,MC2,Aft Spring
20.0,NNE,,78,210k,Berth 02,MC2,Aft Spring
20.0,NE,,95,210k,Berth 02,MC2,Aft Spring
20.0,ENE,,93,210k,Berth 02,MC2,Aft Spring
20.0,E,,94,210k,Berth 02,MC2,Aft Spring
20.0,ESE,,84,210k,Berth 02,MC2,Aft Spring
20.0,SE,,84,210k,Berth 02,MC2,Aft Spring
20.0,SSE,,107,210k,Berth 02,MC2,Aft Spring
20.0,S,,109,210k,Berth 02,MC2,Aft Spring
20.0,SSW,,109,210k,Berth 02,MC2,Aft Spring
20.0,SW,,108,210k,Berth 02,MC2,Aft Spring
20.0,WSW,,86,210k,Berth 02,MC2,Aft Spring
20.0,W,,84,210k,Berth 02,MC2,Aft Spring
20.0,WNW,,70,210k,Berth 02,MC2,Aft Spring
20.0,NW,,65,210k,Berth 02,MC2,Aft Spring
20.0,NNW,,65,210k,Berth 02,MC2,Aft Spring
20.0,NE,1,95,210k,Berth 02,MC2,Aft Spring
20.0,NE,2,51,210k,Berth 02,MC2,Aft Spring
20.0,NE,3,56,210k,Berth 02,MC2,Aft Spring
20.0,NE,4,56,210k,Berth 02,MC2,Aft Spring
20.0,NE,5,70,210k,Berth 02,MC2,Aft Spring
20.0,NE,6,80,210k,Berth 02,MC2,Aft Spring
20.0,NE,7,87,210k,Berth 02,MC2,Aft Spring
9.0,E,8,75,210k,Berth 02,MC2,Aft Spring
9.0,E,9,97,210k,Berth 02,MC2,Aft Spring
9.0,E,10,109,210k,Berth 02,MC2,Aft Spring
30.0,N,,71,210k,Berth 02,MC2,Stern
30.0,NNE,,74,210k,Berth 02,MC2,Stern
30.0,NE,,70,210k,Berth 02,MC2,Stern
30.0,ENE,,74,210k,Berth 02,MC2,Stern
30.0,E,,94,210k,Berth 02,MC2,Stern
30.0,ESE,,230,210k,Berth 02,MC2,Stern
30.0,SE,,347,210k,Berth 02,MC2,Stern
30.0,SSE,,378,210k,Berth 02,MC2,Stern
30.0,S,,353,210k,Berth 02,MC2,Stern
30.0,SSW,,297,210k,Berth 02,MC2,Stern
30.0,SW,,242,210k,Berth 02,MC2,Stern
30.0,WSW,,152,210k,Berth 02,MC2,Stern
30.0,W,,111,210k,Berth 02,MC2,Stern
30.0,WNW,,95,210k,Berth 02,MC2,Stern
30.0,NW,,73,210k,Berth 02,MC2,Stern
30.0,NNW,,76,210k,Berth 02,MC2,Stern
20.0,N,,117,210k,Berth 02,MC2,Stern
20.0,NNE,,113,210k,Berth 02,MC2,Stern
20.0,NE,,129,210k,Berth 02,MC2,Stern
20.0,ENE,,109,210k,Berth 02,MC2,Stern
20.0,E,,112,210k,Berth 02,MC2,Stern
20.0,ESE,,96,210k,Berth 02,MC2,Stern
20.0,SE,,115,210k,Berth 02,MC2,Stern
20.0,SSE,,154,210k,Berth 02,MC2,Stern
20.0,S,,173,210k,Berth 02,MC2,Stern
20.0,SSW,,160,210k,Berth 02,MC2,Stern
20.0,SW,,167,210k,Berth 02,MC2,Stern
20.0,WSW,,120,210k,Berth 02,MC2,Stern
20.0,W,,126,210k,Berth 02,MC2,Stern
20.0,WNW,,116,210k,Berth 02,MC2,Stern
20.0,NW,,110,210k,Berth 02,MC2,Stern
20.0,NNW,,102,210k,Berth 02,MC2,Stern
20.0,NE,1,173,210k,Berth 02,MC2,Stern
20.0,NE,2,77,210k,Berth 02,MC2,Stern
20.0,NE,3,93,210k,Berth 02,MC2,Stern
20.0,NE,4,105,210k,Berth 02,MC2,Stern
20.0,NE,5,131,210k,Berth 02,MC2,Stern
20.0,NE,6,133,210k,Berth 02,MC2,Stern
20.0,NE,7,172,210k,Berth 02,MC2,Stern
9.0,E,8,121,210k,Berth 02,MC2,Stern
9.0,E,9,153,210k,Berth 02,MC2,Stern
9.0,E,10,202,210k,Berth 02,MC2,Stern
30.0,N,,291,210k,Berth 03,MC1,Bow
30.0,NNE,,249,210k,Berth 03,MC1,Bow
30.0,NE,,185,210k,Berth 03,MC1,Bow
30.0,ENE,,100,210k,Berth 03,MC1,Bow
30.0,E,,79,210k,Berth 03,MC1,Bow
30.0,ESE,,79,210k,Berth 03,MC1,Bow
30.0,SE,,82,210k,Berth 03,MC1,Bow
30.0,SSE,,76,210k,Berth 03,MC1,Bow
30.0,S,,75,210k,Berth 03,MC1,Bow
30.0,SSW,,70,210k,Berth 03,MC1,Bow
30.0,SW,,72,210k,Berth 03,MC1,Bow
30.0,WSW,,83,210k,Berth 03,MC1,Bow
30.0,W,,97,210k,Berth 03,MC1,Bow
30.0,WNW,,123,210k,Berth 03,MC1,Bow
30.0,NW,,225,210k,Berth 03,MC1,Bow
30.0,NNW,,309,210k,Berth 03,MC1,Bow
20.0,N,,145,210k,Berth 03,MC1,Bow
20.0,NNE,,124,210k,Berth 03,MC1,Bow
20.0,NE,,98,210k,Berth 03,MC1,Bow
20.0,ENE,,75,210k,Berth 03,MC1,Bow
20.0,E,,76,210k,Berth 03,MC1,Bow
20.0,ESE,,81,210k,Berth 03,MC1,Bow
20.0,SE,,84,210k,Berth 03,MC1,Bow
20.0,SSE,,81,210k,Berth 03,MC1,Bow
20.0,S,,77,210k,Berth 03,MC1,Bow
20.0,SSW,,78,210k,Berth 03,MC1,Bow
20.0,SW,,79,210k,Berth 03,MC1,Bow
20.0,WSW,,75,210k,Berth 03,MC1,Bow
20.0,W,,87,210k,Berth 03,MC1,Bow
20.0,WNW,,87,210k,Berth 03,MC1,Bow
20.0,NW,,123,210k,Berth 03,MC1,Bow
20.0,NNW,,139,210k,Berth 03,MC1,Bow
20.0,NE,1,128,210k,Berth 03,MC1,Bow
20.0,NE,2,121,210k,Berth 03,MC1,Bow
20.0,NE,3,205,210k,Berth 03,MC1,Bow
20.0,NE,4,302,210k,Berth 03,MC1,Bow
20.0,NE,5,140,210k,Berth 03,MC1,Bow
20.0,NE,6,229,210k,Berth 03,MC1,Bow
20.0,NE,7,345,210k,Berth 03,MC1,Bow
9.0,E,8,120,210k,Berth 03,MC1,Bow
9.0,E,9,157,210k,Berth 03,MC1,Bow
9.0,E,10,189,210k,Berth 03,MC1,Bow
30.0,N,,200,210k,Berth 03,MC1,Fwd Spring
30.0,NNE,,190,210k,Berth 03,MC1,Fwd Spring
30.0,NE,,144,210k,Berth 03,MC1,Fwd Spring
30.0,ENE,,86,210k,Berth 03,MC1,Fwd Spring
30.0,E,,74,210k,Berth 03,MC1,Fwd Spring
30.0,ESE,,82,210k,Berth 03,MC1,Fwd Spring
30.0,SE,,73,210k,Berth 03,MC1,Fwd Spring
30.0,SSE,,62,210k,Berth 03,MC1,Fwd Spring
30.0,S,,52,210k,Berth 03,MC1,Fwd Spring
30.0,SSW,,46,210k,Berth 03,MC1,Fwd Spring
30.0,SW,,42,210k,Berth 03,MC1,Fwd Spring
30.0,WSW,,37,210k,Berth 03,MC1,Fwd Spring
30.0,W,,46,210k,Berth 03,MC1,Fwd Spring
30.0,WNW,,85,210k,Berth 03,MC1,Fwd Spring
30.0,NW,,140,210k,Berth 03,MC1,Fwd Spring
30.0,NNW,,184,210k,Berth 03,MC1,Fwd Spring
20.0,N,,115,210k,Berth 03,MC1,Fwd Spring
20.0,NNE,,94,210k,Berth 03,MC1,Fwd Spring
20.0,NE,,73,210k,Berth 03,MC1,Fwd Spring
20.0,ENE,,65,210k,Berth 03,MC1,Fwd Spring
20.0,E,,63,210k,Berth 03,MC1,Fwd Spring
20.0,ESE,,69,210k,Berth 03,MC1,Fwd Spring
20.0,SE,,66,210k,Berth 03,MC1,Fwd Spring
20.0,SSE,,59,210k,Berth 03,MC1,Fwd Spring
20.0,S,,54,210k,Berth 03,MC1,Fwd Spring
20.0,SSW,,50,210k,Berth 03,MC1,Fwd Spring
20.0,SW,,49,210k,Berth 03,MC1,Fwd Spring
20.0,WSW,,47,210k,Berth 03,MC1,Fwd Spring
20.0,W,,53,210k,Berth 03,MC1,Fwd Spring
20.0,WNW,,68,210k,Berth 03,MC1,Fwd Spring
20.0,NW,,99,210k,Berth 03,MC1,Fwd Spring
20.0,NNW,,106,210k,Berth 03,MC1,Fwd Spring
20.0,NE,1,109,210k,Berth 03,MC1,Fwd Spring
20.0,NE,2,97,210k,Berth 03,MC1,Fwd Spring
20.0,NE,3,135,210k,Berth 03,MC1,Fwd Spring
20.0,NE,4,210,210k,Berth 03,MC1,Fwd Spring
20.0,NE,5,109,210k,Berth 03,MC1,Fwd Spring
20.0,NE,6,160,210k,Berth 03,MC1,Fwd Spring
20.0,NE,7,220,210k,Berth 03,MC1,Fwd Spring
9.0,E,8,81,210k,Berth 03,MC1,Fwd Spring
9.0,E,9,126,210k,Berth 03,MC1,Fwd Spring
9.0,E,10,159,210k,Berth 03,MC1,Fwd Spring
30.0,N,,403,210k,Berth 03,MC1,Aft Spring
30.0,NNE,,440,210k,Berth 03,MC1,Aft Spring
30.0,NE,,360,210k,Berth 03,MC1,Aft Spring
30.0,ENE,,219,210k,Berth 03,MC1,Aft Spring
30.0,E,,64,210k,Berth 03,MC1,Aft Spring
30.0,ESE,,37,210k,Berth 03,MC1,Aft Spring
30.0,SE,,36,210k,Berth 03,MC1,Aft Spring
30.0,SSE,,40,210k,Berth 03,MC1,Aft Spring
30.0,S,,47,210k,Berth 03,MC1,Aft Spring
30.0,SSW,,55,210k,Berth 03,MC1,Aft Spring
30.0,SW,,65,210k,Berth 03,MC1,Aft Spring
30.0,WSW,,84,210k,Berth 03,MC1,Aft Spring
30.0,W,,118,210k,Berth 03,MC1,Aft Spring
30.0,WNW,,175,210k,Berth 03,MC1,Aft Spring
30.0,NW,,248,210k,Berth 03,MC1,Aft Spring
30.0,NNW,,350,210k,Berth 03,MC1,Aft Spring
20.0,N,,223,210k,Berth 03,MC1,Aft Spring
20.0,NNE,,230,210k,Berth 03,MC1,Aft Spring
20.0,NE,,190,210k,Berth 03,MC1,Aft Spring
20.0,ENE,,118,210k,Berth 03,MC1,Aft Spring
20.0,E,,71,210k,Berth 03,MC1,Aft Spring
20.0,ESE,,52,210k,Berth 03,MC1,Aft Spring
20.0,SE,,51,210k,Berth 03,MC1,Aft Spring
20.0,SSE,,53,210k,Berth 03,MC1,Aft Spring
20.0,S,,56,210k,Berth 03,MC1,Aft Spring
20.0,SSW,,65,210k,Berth 03,MC1,Aft Spring
20.0,SW,,64,210k,Berth 03,MC1,Aft Spring
20.0,WSW,,86,210k,Berth 03,MC1,Aft Spring
20.0,W,,103,210k,Berth 03,MC1,Aft Spring
20.0,WNW,,119,210k,Berth 03,MC1,Aft Spring
20.0,NW,,167,210k,Berth 03,MC1,Aft Spring
20.0,NNW,,194,210k,Berth 03,MC1,Aft Spring
20.0,NE,1,250,210k,Berth 03,MC1,Aft Spring
20.0,NE,2,228,210k,Berth 03,MC1,Aft Spring
20.0,NE,3,299,210k,Berth 03,MC1,Aft Spring
20.0,NE,4,423,210k,Berth 03,MC1,Aft Spring
20.0,NE,5,255,210k,Berth 03,MC1,Aft Spring
20.0,NE,6,356,210k,Berth 03,MC1,Aft Spring
20.0,NE,7,449,210k,Berth 03,MC1,Aft Spring
9.0,E,8,119,210k,Berth 03,MC1,Aft Spring
9.0,E,9,154,210k,Berth 03,MC1,Aft Spring
9.0,E,10,209,210k,Berth 03,MC1,Aft Spring
30.0,N,,329,210k,Berth 03,MC1,Stern
30.0,NNE,,334,210k,Berth 03,MC1,Stern
30.0,NE,,313,210k,Berth 03,MC1,Stern
30.0,ENE,,207,210k,Berth 03,MC1,Stern
30.0,E,,87,210k,Berth 03,MC1,Stern
30.0,ESE,,66,210k,Berth 03,MC1,Stern
30.0,SE,,65,210k,Berth 03,MC1,Stern
30.0,SSE,,59,210k,Berth 03,MC1,Stern
30.0,S,,54,210k,Berth 03,MC1,Stern
30.0,SSW,,54,210k,Berth 03,MC1,Stern
30.0,SW,,60,210k,Berth 03,MC1,Stern
30.0,WSW,,65,210k,Berth 03,MC1,Stern
30.0,W,,73,210k,Berth 03,MC1,Stern
30.0,WNW,,119,210k,Berth 03,MC1,Stern
30.0,NW,,217,210k,Berth 03,MC1,Stern
30.0,NNW,,310,210k,Berth 03,MC1,Stern
20.0,N,,179,210k,Berth 03,MC1,Stern
20.0,NNE,,191,210k,Berth 03,MC1,Stern
20.0,NE,,168,210k,Berth 03,MC1,Stern
20.0,ENE,,111,210k,Berth 03,MC1,Stern
20.0,E,,91,210k,Berth 03,MC1,Stern
20.0,ESE,,68,210k,Berth 03,MC1,Stern
20.0,SE,,64,210k,Berth 03,MC1,Stern
20.0,SSE,,64,210k,Berth 03,MC1,Stern
20.0,S,,63,210k,Berth 03,MC1,Stern
20.0,SSW,,75,210k,Berth 03,MC1,Stern
20.0,SW,,65,210k,Berth 03,MC1,Stern
20.0,WSW,,75,210k,Berth 03,MC1,Stern
20.0,W,,89,210k,Berth 03,MC1,Stern
20.0,WNW,,90,210k,Berth 03,MC1,Stern
20.0,NW,,132,210k,Berth 03,MC1,Stern
20.0,NNW,,152,210k,Berth 03,MC1,Stern
20.0,NE,1,186,210k,Berth 03,MC1,Stern
20.0,NE,2,185,210k,Berth 03,MC1,Stern
20.0,NE,3,262,210k,Berth 03,MC1,Stern
20.0,NE,4,359,210k,Berth 03,MC1,Stern
20.0,NE,5,199,210k,Berth 03,MC1,Stern
20.0,NE,6,272,210k,Berth 03,MC1,Stern
20.0,NE,7,377,210k,Berth 03,MC1,Stern
9.0,E,8,141,210k,Berth 03,MC1,Stern
9.0,E,9,179,210k,Berth 03,MC1,Stern
9.0,E,10,222,210k,Berth 03,MC1,Stern
30.0,N,,428,210k,Berth 03,MC2,Bow
30.0,NNE,,355,210k,Berth 03,MC2,Bow
30.0,NE,,243,210k,Berth 03,MC2,Bow
30.0,ENE,,112,210k,Berth 03,MC2,Bow
30.0,E,,84,210k,Berth 03,MC2,Bow
30.0,ESE,,78,210k,Berth 03,MC2,Bow
30.0,SE,,93,210k,Berth 03,MC2,Bow
30.0,SSE,,87,210k,Berth 03,MC2,Bow
30.0,S,,72,210k,Berth 03,MC2,Bow
30.0,SSW,,80,210k,Berth 03,MC2,Bow
30.0,SW,,79,210k,Berth 03,MC2,Bow
30.0,WSW,,91,210k,Berth 03,MC2,Bow
30.0,W,,107,210k,Berth 03,MC2,Bow
30.0,WNW,,175,210k,Berth 03,MC2,Bow
30.0,NW,,306,210k,Berth 03,MC2,Bow
30.0,NNW,,395,210k,Berth 03,MC2,Bow
20.0,N,,188,210k,Berth 03,MC2,Bow
20.0,NNE,,178,210k,Berth 03,MC2,Bow
20.0,NE,,133,210k,Berth 03,MC2,Bow
20.0,ENE,,79,210k,Berth 03,MC2,Bow
20.0,E,,99,210k,Berth 03,MC2,Bow
20.0,ESE,,88,210k,Berth 03,MC2,Bow
20.0,SE,,92,210k,Berth 03,MC2,Bow
20.0,SSE,,93,210k,Berth 03,MC2,Bow
20.0,S,,85,210k,Berth 03,MC2,Bow
20.0,SSW,,82,210k,Berth 03,MC2,Bow
20.0,SW,,77,210k,Berth 03,MC2,Bow
20.0,WSW,,99,210k,Berth 03,MC2,Bow
20.0,W,,103,210k,Berth 03,MC2,Bow
20.0,WNW,,125,210k,Berth 03,MC2,Bow
20.0,NW,,170,210k,Berth 03,MC2,Bow
20.0,NNW,,198,210k,Berth 03,MC2,Bow
20.0,NE,1,165,210k,Berth 03,MC2,Bow
20.0,NE,2,161,210k,Berth 03,MC2,Bow
20.0,NE,3,244,210k,Berth 03,MC2,Bow
20.0,NE,4,377,210k,Berth 03,MC2,Bow
20.0,NE,5,188,210k,Berth 03,MC2,Bow
20.0,NE,6,263,210k,Berth 03,MC2,Bow
20.0,NE,7,412,210k,Berth 03,MC2,Bow
9.0,E,8,167,210k,Berth 03,MC2,Bow
9.0,E,9,194,210k,Berth 03,MC2,Bow
9.0,E,10,225,210k,Berth 03,MC2,Bow
30.0,N,,245,210k,Berth 03,MC2,Fwd Spring
30.0,NNE,,237,210k,Berth 03,MC2,Fwd Spring
30.0,NE,,182,210k,Berth 03,MC2,Fwd Spring
30.0,ENE,,97,210k,Berth 03,MC2,Fwd Spring
30.0,E,,82,210k,Berth 03,MC2,Fwd Spring
30.0,ESE,,81,210k,Berth 03,MC2,Fwd Spring
30.0,SE,,75,210k,Berth 03,MC2,Fwd Spring
30.0,SSE,,65,210k,Berth 03,MC2,Fwd Spring
30.0,S,,51,210k,Berth 03,MC2,Fwd Spring
30.0,SSW,,50,210k,Berth 03,MC2,Fwd Spring
30.0,SW,,44,210k,Berth 03,MC2,Fwd Spring
30.0,WSW,,44,210k,Berth 03,MC2,Fwd Spring
30.0,W,,50,210k,Berth 03,MC2,Fwd Spring
30.0,WNW,,109,210k,Berth 03,MC2,Fwd Spring
30.0,NW,,171,210k,Berth 03,MC2,Fwd Spring
30.0,NNW,,232,210k,Berth 03,MC2,Fwd Spring
20.0,N,,119,210k,Berth 03,MC2,Fwd Spring
20.0,NNE,,139,210k,Berth 03,MC2,Fwd Spring
20.0,NE,,98,210k,Berth 03,MC2,Fwd Spring
20.0,ENE,,66,210k,Berth 03,MC2,Fwd Spring
20.0,E,,79,210k,Berth 03,MC2,Fwd Spring
20.0,ESE,,79,210k,Berth 03,MC2,Fwd Spring
20.0,SE,,71,210k,Berth 03,MC2,Fwd Spring
20.0,SSE,,65,210k,Berth 03,MC2,Fwd Spring
20.0,S,,55,210k,Berth 03,MC2,Fwd Spring
20.0,SSW,,55,210k,Berth 03,MC2,Fwd Spring
20.0,SW,,52,210k,Berth 03,MC2,Fwd Spring
20.0,WSW,,57,210k,Berth 03,MC2,Fwd Spring
